100
2
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
58 81 5 51 90 48 72 82 75 17 80 13 98 18 54 57 60 79 85 34 22 92 40 24 73 36 56 64 83 54 11 65 76 31 47 9 76 87 80 33 61 85 3 64 90 49 86 4 71 75 19 95 35 25 77 27 38 40 36 23 47 71 14 88 96 22 78 67 74 69 20 21 3 98 84 43 17 4 63 46 32 55 21 50 92 63 73 57 74 89 52 58 12 50 15 15 8 31 70 91 
74 73 99 79 89 96 78 70 83 86 100 90 4 10 24 27 14 76 2 97 6 81 6 15 93 59 72 34 51 81 49 28 54 55 8 16 1 43 75 26 94 21 87 17 39 17 55 65 46 14 5 24 44 42 13 53 69 49 27 47 98 66 19 93 32 15 95 43 9 48 34 35 68 2 13 56 64 33 25 71 88 11 80 31 78 29 61 100 72 12 44 80 67 73 41 7 84 18 22 60 
12 16 73 34 9 13 24 5 36 6 20 32 26 57 27 11 29 100 39 37 25 51 96 50 66 58 70 93 31 83 31 90 63 4 79 64 38 63 91 99 82 95 33 72 64 3 30 94 18 92 79 42 65 82 2 78 42 69 97 85 84 60 80 98 38 97 52 58 28 30 54 12 62 18 84 70 23 8 46 10 24 25 22 3 33 71 7 69 39 5 48 50 8 49 21 73 99 66 43 47 
98 87 47 83 80 88 69 38 6 75 61 57 28 23 13 13 67 94 34 20 59 81 91 30 37 74 69 16 95 55 81 9 75 51 26 97 79 32 96 31 77 78 19 89 12 3 40 97 56 66 96 42 57 52 98 56 99 49 68 31 1 78 72 36 52 7 14 92 33 51 45 5 82 76 82 86 91 11 85 18 85 21 4 36 27 77 63 72 53 20 10 68 62 94 32 2 44 83 73 46 
76 86 58 34 75 7 91 88 50 23 2 32 68 90 86 64 49 69 100 75 23 77 1 79 73 70 66 15 81 94 30 13 10 19 40 60 50 51 94 38 51 81 36 13 92 70 17 79 33 98 63 40 72 54 3 95 85 42 78 83 61 43 15 46 49 52 6 2 33 96 27 45 21 35 53 28 93 63 7 41 85 5 24 5 97 96 8 14 20 55 9 65 56 44 82 46 84 74 28 97 
65 77 43 60 76 38 47 89 67 5 7 40 22 49 20 83 92 88 44 47 56 72 1 9 78 23 87 8 2 19 19 89 53 26 29 54 11 34 100 33 15 66 93 52 6 82 42 40 28 39 45 46 71 80 33 68 21 1 48 18 84 51 55 17 39 81 70 57 94 16 59 46 91 48 32 80 97 27 82 78 85 73 63 92 13 91 98 72 14 2 30 8 90 26 50 15 74 9 79 10 
35 18 14 65 98 20 17 2 32 15 59 43 92 90 44 78 62 66 26 50 38 13 47 69 4 46 3 7 25 53 38 30 1 90 81 65 33 54 66 70 25 13 9 37 12 95 57 2 72 14 71 85 23 76 10 79 8 96 20 32 97 94 7 48 79 15 56 5 64 16 80 39 71 99 84 27 50 60 49 29 16 39 28 44 67 28 23 22 8 93 31 97 31 40 63 75 36 42 95 52 
29 46 3 62 82 5 58 19 82 95 23 37 43 69 80 80 85 88 35 70 12 5 86 16 23 63 40 43 22 49 63 8 4 77 65 61 61 53 67 73 75 74 54 75 72 1 69 68 64 28 72 89 25 27 25 88 70 87 4 10 9 50 97 38 20 14 45 18 58 92 52 33 15 24 50 59 76 90 21 16 64 10 57 19 14 73 55 1 17 36 32 99 44 27 11 48 11 26 39 79 
87 18 78 72 31 62 67 96 22 18 74 55 33 79 20 91 53 97 43 50 75 41 59 45 92 94 65 88 10 48 29 62 55 89 28 4 76 2 81 97 24 47 14 13 77 20 46 85 81 86 57 57 38 32 1 30 8 46 19 50 98 70 4 19 84 38 87 33 98 51 34 64 11 95 35 56 9 69 58 63 60 69 80 53 63 70 73 95 77 74 56 36 24 51 40 71 45 1 64 54 
83 10 32 27 28 47 31 17 46 27 72 4 65 68 23 59 19 63 61 30 38 90 25 26 24 10 91 94 49 5 31 48 66 62 30 75 4 50 70 37 76 8 75 28 88 64 3 39 34 3 89 21 54 41 2 57 15 85 11 81 53 86 15 21 44 22 87 34 82 16 13 69 22 6 56 64 92 39 56 26 61 40 77 93 57 14 43 97 36 36 66 70 96 67 100 7 80 63 100 47 
49 10 22 71 25 83 40 61 6 47 10 36 64 43 29 32 12 9 82 65 3 31 70 14 79 28 60 51 44 21 58 11 81 66 59 18 3 42 63 94 46 48 13 100 30 23 96 76 2 100 98 48 84 29 15 78 89 88 97 40 54 98 27 68 50 95 31 26 4 44 8 90 32 34 36 45 97 19 82 55 8 55 79 22 41 16 56 91 85 76 75 99 70 80 88 1 86 63 68 35 
82 40 48 29 59 65 12 30 20 60 16 79 5 67 33 81 6 38 83 66 87 28 86 29 97 55 1 70 52 67 71 91 57 30 21 51 43 65 99 53 72 34 78 27 23 81 14 75 88 46 61 34 73 47 59 15 100 31 18 35 41 22 3 43 36 9 45 39 96 33 93 69 7 27 78 80 40 42 53 21 58 64 8 49 5 63 44 11 50 12 18 17 85 97 74 74 91 82 68 45 
39 32 42 28 94 88 96 70 10 79 59 17 3 75 68 20 47 55 81 63 80 92 58 67 19 86 48 51 11 98 13 64 48 77 38 6 3 66 16 46 41 7 27 9 55 18 47 83 56 71 25 78 77 37 27 38 61 52 34 58 100 30 49 17 57 57 42 40 98 59 41 90 95 80 44 43 91 2 22 7 1 53 12 79 33 73 35 62 99 84 5 89 68 13 28 14 22 26 50 72 
9 72 85 20 59 95 100 84 32 47 81 86 33 93 66 34 10 16 74 11 2 34 57 90 92 86 38 20 26 95 8 77 64 22 63 23 24 77 83 82 45 50 38 35 79 61 80 71 12 55 27 9 6 58 3 56 72 67 53 40 37 78 17 14 98 73 13 13 59 31 43 60 26 81 46 28 7 56 27 65 18 98 51 40 58 94 39 36 96 84 19 73 21 78 25 70 87 44 83 6 
92 52 53 18 61 63 59 94 29 57 87 51 73 44 70 17 89 10 100 6 12 46 35 15 24 27 54 31 50 90 88 47 58 33 15 41 10 69 55 51 43 100 49 97 82 83 6 69 68 24 80 23 87 76 34 2 30 71 23 12 20 8 42 39 52 91 93 54 1 25 11 99 81 74 37 93 55 13 38 78 81 32 77 1 8 59 73 90 56 7 26 39 60 96 19 85 46 31 58 84 
39 70 71 15 83 35 32 68 32 71 64 25 83 18 98 63 67 24 62 81 35 93 5 77 10 37 53 40 42 11 74 70 55 94 49 47 47 90 93 2 36 30 22 86 61 65 19 43 19 12 17 78 24 55 23 10 34 79 51 75 11 4 7 86 23 42 84 29 13 3 80 91 20 91 1 84 25 60 54 65 52 95 85 28 20 27 92 53 82 67 57 40 9 39 66 59 31 48 77 21 
86 100 98 70 73 36 41 24 65 18 73 23 44 34 8 71 92 55 36 60 82 12 26 10 19 37 59 51 21 39 17 3 56 37 33 64 46 90 52 71 1 87 70 30 34 99 89 5 19 6 30 85 72 61 35 7 31 51 76 96 29 62 80 78 97 52 40 14 10 13 29 84 31 6 11 69 27 1 2 50 40 64 67 80 48 98 79 54 46 24 97 20 74 82 88 2 42 47 78 76 
53 42 82 45 89 46 91 86 46 65 13 47 39 44 36 48 45 25 90 83 25 11 79 97 84 9 23 16 48 6 6 60 39 62 68 40 50 19 16 32 88 74 4 96 72 98 94 31 4 54 28 11 69 81 55 100 54 56 24 34 57 23 74 64 40 2 61 13 73 95 65 12 80 63 57 15 55 36 34 7 38 85 59 67 75 33 93 75 28 41 88 86 84 10 77 15 29 30 18 31 
30 90 91 95 40 16 14 89 5 39 58 82 11 80 76 73 93 16 44 52 63 71 86 65 90 53 48 45 82 21 33 39 76 87 54 79 15 97 38 72 10 17 78 92 72 31 43 19 61 8 30 12 34 9 68 13 75 48 79 80 36 70 22 100 56 96 4 88 18 94 29 40 7 61 57 37 1 87 77 69 26 10 6 14 8 69 49 24 12 66 27 6 95 4 56 67 85 62 47 91 
82 94 12 2 76 20 96 98 2 7 87 9 24 51 9 90 83 19 61 32 19 61 36 80 48 11 35 87 64 29 55 95 74 36 64 50 52 25 81 57 67 78 16 75 45 22 6 77 94 45 6 34 13 30 92 96 65 1 18 49 11 48 22 68 21 66 10 79 75 55 14 53 84 85 27 62 81 59 26 15 8 47 38 88 79 100 18 31 4 34 99 78 16 28 90 72 23 99 3 21 
100 19 45 73 70 7 80 75 73 62 41 68 27 27 20 52 11 3 22 56 81 32 16 85 16 29 94 86 5 96 85 97 84 60 91 86 38 51 89 93 28 66 71 15 10 59 95 1 18 32 78 49 4 15 79 24 61 34 77 37 83 87 48 94 39 41 6 90 84 43 65 40 2 23 55 90 1 87 64 31 89 22 46 77 95 75 88 35 4 44 76 53 80 71 50 99 96 47 59 40 
96 100 31 22 78 93 75 49 24 87 34 39 15 100 88 68 96 76 30 50 76 84 69 28 55 23 15 57 26 56 24 44 1 30 95 33 19 91 19 36 64 28 16 60 27 27 46 37 18 64 26 58 18 69 71 63 79 3 99 29 42 91 33 54 71 2 6 32 5 35 34 82 8 70 45 87 80 40 70 72 54 44 67 89 94 13 81 11 98 7 48 89 14 45 49 65 77 47 22 73 
56 8 9 2 86 34 52 48 89 33 24 4 12 84 7 28 58 73 36 28 32 69 38 66 62 42 69 62 33 39 31 20 40 53 71 3 48 57 73 95 100 3 46 59 43 83 54 94 6 99 76 97 70 12 20 99 91 68 76 37 2 58 47 70 27 38 89 100 98 23 16 67 60 35 54 65 17 68 26 81 92 21 25 79 16 45 49 96 4 41 24 80 13 13 88 81 71 46 36 23 
83 9 34 60 87 28 7 37 61 1 73 94 57 28 69 79 75 99 37 40 90 74 46 62 5 82 26 64 31 81 20 69 25 49 32 95 65 41 32 20 79 26 67 50 92 98 55 86 31 30 44 84 97 96 94 57 74 41 6 72 84 22 92 89 13 78 61 36 54 71 44 18 2 16 29 98 33 35 53 46 93 19 48 85 70 49 39 23 33 76 11 55 22 17 2 48 17 66 42 42 
87 32 34 71 22 33 45 4 57 99 89 41 30 68 78 46 67 40 60 28 39 8 28 20 4 93 38 37 64 59 50 100 69 81 48 26 37 29 56 85 96 83 83 18 86 97 66 16 42 72 10 31 96 76 2 53 19 95 13 1 41 24 2 40 53 63 58 94 8 59 71 32 43 90 57 91 13 55 60 35 98 66 61 74 33 82 36 9 68 84 55 21 63 84 85 62 6 21 3 56 
22 68 12 57 53 71 18 26 41 90 95 51 40 67 10 81 79 69 84 52 96 93 94 42 11 75 20 47 97 40 27 6 56 59 21 75 14 80 45 58 92 24 11 1 50 16 5 79 19 100 20 4 30 87 43 59 55 35 33 47 48 17 81 2 58 29 21 60 46 34 35 44 16 95 32 23 45 54 5 36 64 62 17 26 4 64 63 65 49 30 3 34 1 63 38 96 83 88 31 29 
70 32 27 54 87 83 45 69 13 8 55 91 88 17 37 29 80 65 37 48 30 74 75 75 30 35 28 22 38 14 58 41 21 32 84 6 33 20 100 53 27 33 71 87 40 78 69 44 23 76 56 96 10 60 26 95 2 53 92 47 13 73 98 42 61 71 57 6 59 7 31 68 81 79 64 76 90 100 78 45 7 63 63 93 43 94 86 84 48 46 5 11 9 80 56 17 73 25 62 96 
42 14 32 18 56 63 87 21 72 3 65 24 41 94 29 47 19 16 96 46 85 96 71 28 53 36 52 18 75 6 98 41 34 12 84 81 4 69 5 99 58 79 34 1 80 9 12 28 43 90 67 64 83 27 40 87 56 7 54 6 10 22 39 15 5 76 76 35 91 70 8 75 33 88 30 57 62 74 58 78 77 77 2 99 17 86 93 61 78 66 98 64 30 60 63 16 85 26 50 59 
63 65 69 42 59 23 5 16 66 4 79 40 19 50 8 45 35 25 43 4 67 57 37 64 24 98 83 51 93 12 64 32 70 100 12 49 72 84 10 99 15 100 75 89 86 28 15 48 20 96 85 53 46 27 79 13 35 41 58 6 25 80 16 47 41 91 8 71 76 26 91 36 69 92 40 54 51 66 43 24 37 21 77 38 81 52 78 60 27 96 77 17 84 57 83 2 2 94 74 97 
85 80 90 50 48 22 74 66 53 22 43 47 17 94 64 63 23 6 32 28 7 51 39 94 2 61 26 33 82 60 71 25 75 89 32 87 13 29 65 27 69 21 3 21 12 72 92 89 57 60 56 50 11 42 96 19 35 59 48 26 85 46 36 77 68 95 97 75 14 31 91 34 72 65 58 46 8 9 29 42 55 20 18 58 39 62 100 45 76 81 57 30 76 64 90 12 44 83 4 88 
79 9 67 65 23 87 68 15 91 100 1 86 76 19 56 38 17 59 36 31 11 80 57 79 46 6 8 57 26 24 98 23 78 3 16 29 34 24 32 5 28 96 20 55 20 14 12 1 71 80 21 73 8 18 84 53 40 84 85 58 54 2 61 9 51 55 96 95 4 30 95 47 13 35 63 99 97 36 13 16 88 89 22 78 4 93 65 33 90 88 46 48 10 30 89 33 59 34 92 81 
99 100 12 61 68 88 56 10 67 39 47 72 3 87 2 9 8 91 65 13 56 91 52 95 13 30 97 47 40 67 72 18 22 3 36 20 28 23 16 38 65 52 58 5 99 19 12 89 81 85 37 75 10 71 81 60 75 94 53 29 63 92 4 62 69 68 11 46 93 53 59 50 64 43 78 16 1 27 32 62 66 94 7 57 25 35 70 32 76 6 98 84 34 17 44 69 73 21 100 31 
94 48 87 26 41 54 22 29 7 60 18 78 49 58 70 1 23 95 12 33 96 35 27 30 39 85 12 91 75 43 38 2 50 96 5 84 4 3 46 71 46 76 1 15 90 57 45 43 77 10 56 56 9 82 19 89 37 5 14 21 38 27 11 23 30 60 63 83 24 92 19 93 20 69 86 4 66 63 82 76 33 68 32 67 16 3 98 81 36 53 35 41 26 62 79 31 64 65 75 51 
35 14 22 64 6 61 68 50 38 69 5 48 85 49 37 92 52 3 54 70 63 24 88 30 17 61 3 57 99 22 65 1 95 77 19 78 93 86 83 23 99 66 28 18 44 82 20 35 12 13 13 65 23 95 54 63 52 16 70 77 10 47 20 17 84 6 51 60 32 62 12 56 90 97 67 96 89 58 75 27 44 29 80 89 26 50 71 43 73 87 2 18 33 45 97 94 46 39 15 25 
2 85 31 16 64 80 22 59 5 17 68 74 55 55 90 51 35 52 57 31 58 12 40 20 70 11 74 75 98 84 62 25 14 95 45 100 23 56 91 47 48 56 65 69 86 29 41 89 33 32 68 67 30 78 6 15 9 66 96 90 98 26 27 36 2 34 49 3 44 42 1 64 61 65 18 67 52 87 16 85 72 41 35 21 6 72 8 60 42 45 24 12 4 53 81 46 10 88 79 58 
24 35 53 95 97 90 29 47 66 60 42 28 4 87 43 65 50 15 20 45 53 7 16 86 100 93 5 1 46 8 35 51 44 62 40 70 51 33 54 18 77 57 6 87 13 60 39 90 21 82 15 74 11 74 91 77 48 84 76 78 39 38 23 92 3 85 11 41 91 7 72 34 55 49 29 52 96 97 36 94 83 66 38 79 31 13 47 99 50 80 81 52 24 70 46 32 16 94 4 36 
89 87 63 98 43 13 99 61 35 88 9 25 51 8 1 15 78 78 60 64 80 53 100 44 83 58 56 38 18 95 30 55 93 43 5 90 46 75 68 25 16 73 33 50 23 81 44 38 92 89 24 52 88 42 57 57 41 64 34 8 29 73 68 82 24 77 4 62 96 75 23 19 22 48 17 79 99 36 21 26 66 6 37 71 93 91 79 11 74 22 87 40 39 19 86 92 20 32 26 54 
28 2 37 32 41 58 87 95 36 69 11 48 85 50 4 49 75 23 27 18 14 83 88 76 17 74 39 22 37 1 54 16 1 6 67 72 77 73 93 95 98 38 86 32 70 14 61 84 62 31 64 93 24 56 57 43 4 47 15 60 81 12 34 35 45 89 45 74 39 30 61 69 50 8 9 7 66 46 9 82 34 96 21 13 63 10 51 44 85 56 11 77 29 29 92 80 86 97 10 67 
60 99 55 71 20 50 23 52 36 26 88 45 93 5 67 81 8 90 76 100 65 34 95 20 58 35 62 63 32 27 6 30 30 77 2 16 13 95 32 71 63 39 59 28 8 68 47 7 50 10 98 23 97 1 89 98 79 69 3 96 12 16 7 25 56 88 19 90 45 34 74 69 92 54 17 37 91 46 36 96 41 56 43 61 27 81 61 97 83 41 26 86 83 1 9 58 51 53 85 18 
84 41 56 98 96 77 20 25 49 30 63 90 65 100 48 93 27 41 86 55 32 67 46 1 59 64 25 88 35 66 81 16 24 79 31 21 72 10 46 36 22 54 47 59 87 27 44 34 54 57 18 90 70 77 45 20 50 83 13 93 29 43 37 79 86 92 26 80 5 12 75 72 92 22 39 6 65 96 95 73 100 88 56 82 16 91 15 18 7 67 2 94 31 38 60 91 57 66 53 71 
21 82 95 79 23 87 54 7 4 73 85 59 14 9 75 24 29 17 63 15 20 22 92 26 44 56 68 85 43 77 64 49 31 80 98 43 55 100 93 62 86 1 26 3 14 75 64 10 36 81 57 98 73 4 51 72 80 45 90 28 37 27 19 51 34 17 8 61 35 35 99 48 72 20 74 46 25 99 23 34 91 65 78 53 70 24 95 8 50 67 52 1 90 87 94 33 21 63 41 2 
14 33 75 94 25 40 54 47 29 100 82 54 17 36 76 60 74 70 66 91 61 72 23 49 75 76 27 34 63 65 37 51 36 44 77 100 11 57 31 92 64 46 28 27 86 67 59 20 98 95 9 8 38 57 48 77 86 84 73 70 3 26 40 8 97 41 10 44 91 64 97 94 89 19 26 2 25 43 59 71 79 13 4 53 30 7 19 85 32 53 24 21 62 39 71 52 9 88 5 45 
91 86 13 36 32 40 93 40 53 10 52 58 49 43 54 92 76 5 71 4 46 30 63 15 34 71 70 50 93 9 45 81 33 65 82 19 17 46 99 14 78 92 59 31 23 13 91 84 19 98 45 25 15 47 69 73 27 25 44 12 100 89 3 86 6 55 10 36 62 57 7 53 26 68 48 77 55 9 69 68 6 76 78 58 83 7 16 12 42 2 26 11 51 61 30 37 96 28 59 29 
52 34 44 38 63 4 83 72 36 43 96 43 92 27 6 26 69 31 76 40 11 72 30 94 100 64 16 48 41 1 69 57 95 45 4 53 78 73 23 33 25 7 74 53 99 35 38 56 71 37 87 80 55 84 58 97 67 44 19 14 62 41 70 55 59 67 79 33 5 99 60 32 3 39 22 9 79 47 10 39 26 2 65 88 62 58 13 98 56 27 28 46 68 63 9 7 48 89 50 82 
78 4 20 17 45 94 7 67 2 24 11 74 57 59 11 39 22 48 41 99 80 84 47 58 93 38 49 40 51 90 43 69 92 10 86 63 97 82 59 20 68 19 97 100 60 15 95 76 67 79 46 40 96 71 62 31 65 10 27 28 66 26 8 94 27 70 62 98 83 93 87 87 55 12 23 89 92 16 68 16 6 32 47 8 58 80 56 24 1 81 7 34 85 29 74 85 76 98 49 61 
93 86 55 87 100 51 59 73 48 7 87 83 24 45 36 29 53 61 82 100 78 48 90 30 88 39 47 5 91 75 31 76 66 3 68 80 59 39 2 14 40 1 89 81 35 42 12 96 67 8 19 1 11 36 67 50 41 16 26 71 37 22 18 60 72 58 49 13 21 84 53 69 45 84 63 6 80 57 23 38 71 56 78 28 65 83 82 44 81 32 55 88 56 27 15 79 73 17 49 34 
27 5 72 56 76 83 96 42 49 21 3 74 41 52 22 1 25 85 95 72 29 94 35 60 51 68 78 29 64 67 99 57 30 37 25 79 75 43 61 13 80 11 81 91 96 37 4 23 19 34 1 55 62 90 9 50 10 46 92 40 54 17 70 63 33 6 47 9 73 68 93 89 71 5 32 58 91 97 18 97 11 49 23 20 36 59 39 98 13 58 75 35 74 22 77 87 33 4 7 31 
1 18 63 45 20 43 64 12 16 56 73 21 38 26 62 9 72 37 49 98 57 49 54 51 59 85 10 68 48 83 4 15 47 2 99 39 50 17 58 61 3 53 94 57 81 91 32 21 44 75 60 8 82 96 8 85 76 66 14 84 19 95 88 5 29 22 100 81 38 61 73 44 12 11 22 30 65 40 76 79 78 93 6 45 62 72 24 56 33 19 71 83 96 59 77 7 63 28 80 52 
56 36 57 52 12 5 78 100 53 63 75 32 46 3 98 87 89 50 95 73 15 57 68 97 35 80 85 28 16 48 66 83 17 74 55 6 29 20 45 21 1 77 66 69 85 62 72 61 28 5 84 93 64 91 47 26 43 100 71 37 53 60 76 37 13 65 27 81 96 9 67 10 44 54 91 10 82 48 29 2 14 80 16 69 19 25 43 63 83 33 1 78 60 23 15 79 23 88 86 25 
62 7 20 95 70 27 95 48 93 20 72 16 84 9 68 64 55 21 36 60 91 52 49 43 89 1 81 73 65 17 19 50 63 6 50 75 25 54 77 81 58 49 9 16 26 2 97 70 15 67 24 85 7 18 51 39 34 44 82 89 4 3 79 57 12 74 1 2 10 76 41 75 19 91 4 61 25 88 33 15 99 10 35 86 53 93 97 8 28 58 53 71 67 78 42 22 14 92 87 32 
96 19 87 69 10 95 46 83 74 73 38 10 30 53 77 20 98 25 28 26 56 18 72 94 55 65 39 91 40 93 25 90 47 33 63 11 83 42 78 66 77 37 86 40 82 73 98 22 53 86 97 14 79 30 61 99 43 50 87 42 5 81 32 81 12 19 89 100 2 85 5 60 3 64 94 96 36 59 58 79 69 63 35 24 38 47 85 7 59 80 4 91 67 70 57 15 84 14 16 24 
94 75 19 19 98 12 39 51 33 86 6 10 90 65 71 87 87 36 18 45 27 88 15 69 14 85 2 52 5 24 41 74 90 39 74 48 11 76 9 41 83 63 16 50 40 81 64 53 31 67 89 7 20 51 82 82 61 95 72 12 79 67 55 99 68 25 73 11 21 58 38 8 59 14 37 5 49 16 79 24 84 57 7 93 92 23 22 46 95 17 80 31 70 88 54 63 3 78 30 96 
30 54 26 94 89 6 51 60 91 33 75 36 80 61 9 95 39 58 21 42 81 11 17 29 67 98 10 7 78 58 25 38 16 54 46 4 2 50 31 66 26 13 95 77 7 15 11 93 32 20 90 34 23 82 83 56 92 48 19 72 29 76 78 77 72 19 18 93 55 8 34 100 68 47 53 16 65 86 25 51 64 12 2 83 92 43 44 52 80 56 3 96 94 20 85 21 33 42 4 45 
21 70 13 76 50 51 43 42 12 86 4 98 83 5 85 32 35 36 69 88 79 38 20 39 6 39 58 23 96 97 83 32 26 2 77 76 62 84 91 94 36 16 81 8 37 34 23 52 97 56 44 38 89 11 65 90 92 46 59 34 1 14 61 60 95 49 66 73 27 41 69 79 29 68 13 42 51 19 78 82 86 63 74 37 18 3 65 85 47 100 100 99 2 25 75 7 25 80 91 67 
63 34 44 7 73 94 10 93 53 36 46 93 45 85 21 27 11 59 51 23 70 52 75 75 60 59 98 16 31 78 97 98 43 16 50 77 53 58 30 33 26 29 74 84 100 6 76 99 15 81 14 27 90 68 12 80 74 43 63 70 35 13 79 42 76 64 62 82 49 48 64 57 5 51 83 11 87 37 50 19 25 69 65 92 100 15 57 40 39 25 68 85 28 22 38 1 35 60 28 67 
24 27 80 78 31 24 99 15 17 65 28 77 55 49 7 77 18 69 41 11 22 51 99 61 8 36 32 41 83 3 42 84 54 74 26 9 20 87 76 57 43 57 1 82 73 38 10 93 46 60 13 66 21 19 65 82 14 52 32 49 67 6 21 93 70 46 25 43 81 5 36 42 13 44 60 78 29 59 67 48 48 79 87 27 70 18 47 83 16 30 39 84 63 4 85 52 92 28 35 85 
30 75 20 34 41 54 7 4 36 99 56 88 18 6 16 12 92 39 29 67 10 63 66 25 60 51 42 14 89 42 7 57 67 15 95 3 65 29 64 58 16 94 86 34 71 26 70 37 17 79 44 49 8 80 82 49 38 76 54 20 33 63 46 24 5 57 28 2 17 65 10 31 43 97 35 32 21 47 95 66 47 27 87 71 6 61 96 11 69 98 62 14 9 96 78 45 93 55 53 48 
97 92 63 30 79 81 8 65 3 6 48 21 9 73 29 34 1 92 95 48 10 73 22 59 22 6 23 74 23 43 59 69 47 100 2 87 61 27 71 44 54 36 46 51 64 95 2 91 67 52 17 96 76 34 75 96 41 47 37 87 18 60 32 77 46 82 44 53 60 17 64 90 72 14 19 27 5 40 85 1 74 29 62 33 93 45 9 68 21 99 24 43 86 67 89 5 90 30 70 7 
33 74 15 20 73 61 11 6 78 3 78 48 43 76 26 13 59 38 28 16 93 68 100 19 90 26 2 65 3 44 82 36 70 40 89 47 98 87 95 12 29 92 46 42 35 87 25 96 52 57 18 30 31 24 70 64 99 11 19 94 86 59 72 20 50 30 60 84 56 41 77 62 10 21 76 57 69 51 35 63 27 16 15 99 9 1 44 66 42 7 82 38 88 91 46 41 32 69 94 47 
4 53 28 44 87 87 59 27 23 30 21 36 43 11 89 70 65 29 91 19 5 47 25 94 45 17 100 16 48 11 98 58 62 15 7 80 81 34 51 52 8 37 22 74 83 79 76 63 81 53 20 33 36 72 94 60 7 78 45 56 72 5 91 49 54 89 54 32 73 69 10 16 57 84 68 56 24 24 65 98 18 74 99 28 40 35 1 9 86 90 34 23 21 92 100 64 79 85 96 75 
3 52 29 22 6 48 12 57 100 80 43 69 90 50 27 39 14 65 40 15 94 4 2 87 54 83 45 29 23 36 72 61 35 87 28 69 40 44 1 70 37 33 24 79 25 67 74 64 61 59 17 88 93 5 42 16 1 47 66 34 26 83 46 18 49 67 8 51 19 30 54 77 81 50 43 6 2 71 76 72 18 41 85 8 3 31 58 64 58 80 91 73 92 30 70 55 75 10 7 11 
1 24 63 34 61 94 35 47 84 39 70 8 81 26 60 90 73 32 51 53 13 66 53 97 29 23 56 78 100 10 48 99 77 92 83 88 15 71 78 25 14 40 11 69 89 27 64 98 76 6 60 26 93 5 43 36 58 93 32 16 33 81 85 35 20 7 19 65 59 30 1 6 42 96 25 62 67 91 70 44 27 79 49 46 36 57 87 54 85 68 84 12 11 74 88 86 15 9 52 95 
32 55 40 82 59 9 84 22 77 81 91 4 7 80 2 7 62 1 38 87 97 97 87 78 70 52 51 40 35 58 5 53 100 37 68 41 59 15 63 92 82 73 54 72 37 56 69 86 24 20 62 32 34 64 75 99 95 18 84 71 68 29 26 64 79 94 34 35 28 57 60 17 12 75 74 85 54 3 67 100 73 36 30 39 48 65 60 19 28 65 11 61 46 10 50 66 96 9 86 6 
79 8 48 98 84 52 7 62 49 73 33 66 19 94 27 59 76 69 66 51 18 39 65 16 60 80 38 33 19 90 21 6 34 55 86 75 43 69 25 38 51 23 63 53 80 44 1 75 12 98 22 72 85 77 70 87 1 35 53 56 45 99 54 46 92 37 35 13 67 42 59 91 48 88 17 95 41 60 2 73 55 93 11 97 90 21 49 83 84 31 15 79 97 77 76 30 42 96 95 20 
33 10 36 14 10 32 96 72 35 93 22 100 66 37 19 63 55 12 78 80 6 60 51 1 90 14 6 13 90 55 42 58 49 86 89 16 28 42 15 11 57 5 88 73 24 52 57 94 41 62 59 37 44 17 21 71 80 7 23 26 54 74 53 27 70 9 64 62 76 71 73 8 76 32 85 99 17 81 18 29 86 46 36 24 7 82 66 95 60 45 77 99 56 63 52 26 46 11 4 34 
54 33 83 14 8 89 71 80 57 10 72 87 26 65 97 38 66 52 68 96 52 34 18 28 26 88 7 37 32 69 38 4 54 5 63 8 33 48 86 48 89 99 84 16 55 85 7 47 63 84 15 35 83 95 21 82 86 29 23 49 82 46 23 30 56 76 32 13 53 100 36 78 17 93 44 69 96 49 36 64 14 75 45 11 43 43 9 79 40 60 16 74 25 95 56 25 73 27 39 76 
82 86 97 27 16 35 18 57 5 88 4 24 72 18 49 79 23 83 41 85 48 58 52 31 91 9 82 20 77 62 53 1 52 26 68 64 67 40 99 7 21 59 92 34 98 56 74 44 55 29 32 88 28 80 3 23 25 81 34 21 60 69 51 14 5 6 90 96 42 94 66 30 78 60 70 27 54 48 91 25 51 61 71 55 90 22 37 94 89 45 41 84 65 11 50 72 58 8 47 13 
21 88 53 27 89 95 18 41 17 6 99 12 1 83 19 74 98 93 3 48 76 73 83 49 6 87 89 62 22 68 32 84 46 75 78 61 84 9 82 24 36 59 49 5 52 22 36 66 2 9 13 58 92 30 20 26 16 53 70 88 8 10 50 40 77 25 50 30 69 87 44 70 46 86 48 92 5 42 35 10 66 47 100 34 63 37 27 14 81 58 26 52 63 96 21 11 14 40 64 7 
